1,shrimp,almonds,avocado,vegetables_mix,green_grapes,whole_weat_flour,yams,cottage_cheese,energy_drink,tomato_juice,low_fat_yogurt,green_tea,honey,salad,mineral_water,salmon,antioxydant_juice,frozen_smoothie,spinach,olive_oil
2000,grated_cheese,tomato_sauce,spaghetti,fromage_blanc,body_spray,,,,,,,,,,,,,,,
2001,pancakes,energy_drink,,,,,,,,,,,,,,,,,,
2002,shrimp,frozen_vegetables,frozen_smoothie,,,,,,,,,,,,,,,,,
2003,cider,eggs,whole_wheat_rice,french_fries,,,,,,,,,,,,,,,,
2004,mineral_water,energy_bar,chocolate,body_spray,low_fat_yogurt,,,,,,,,,,,,,,,
2005,mineral_water,cake,,,,,,,,,,,,,,,,,,
2006,mineral_water,cake,,,,,,,,,,,,,,,,,,
2007,tomato_juice,,,,,,,,,,,,,,,,,,,
2008,herb_&_pepper,shrimp,ground_beef,mineral_water,eggs,cake,green_tea,melons,,,,,,,,,,,,
2009,ham,herb_&_pepper,ground_beef,chocolate,light_cream,frozen_smoothie,champagne,fresh_bread,,,,,,,,,,,,
2010,herb_&_pepper,spaghetti,mineral_water,eggs,,,,,,,,,,,,,,,,
2011,tomatoes,mineral_water,milk,,,,,,,,,,,,,,,,,
2012,spaghetti,eggs,,,,,,,,,,,,,,,,,,
2013,red_wine,milk,eggs,chocolate_bread,salt,white_wine,,,,,,,,,,,,,,
2014,eggs,yogurt_cake,,,,,,,,,,,,,,,,,,
2015,mint_green_tea,,,,,,,,,,,,,,,,,,,
2016,cookies,,,,,,,,,,,,,,,,,,,
2017,grated_cheese,eggs,french_fries,,,,,,,,,,,,,,,,,
2018,grated_cheese,energy_bar,light_cream,cooking_oil,escalope,,,,,,,,,,,,,,,
2019,frozen_vegetables,whole_wheat_pasta,ground_beef,mineral_water,milk,chicken,eggs,chocolate,french_fries,,,,,,,,,,,
2020,mineral_water,cereals,chocolate,fresh_bread,,,,,,,,,,,,,,,,
2021,energy_bar,fromage_blanc,,,,,,,,,,,,,,,,,,
2022,tomatoes,eggs,chicken,chocolate_bread,low_fat_yogurt,,,,,,,,,,,,,,,
2023,tomatoes,ground_beef,spaghetti,mineral_water,milk,,,,,,,,,,,,,,,
2024,turkey,burgers,ham,tomatoes,milk,eggs,chocolate,french_fries,low_fat_yogurt,,,,,,,,,,,
2025,burgers,tomatoes,chocolate,,,,,,,,,,,,,,,,,
2026,cottage_cheese,,,,,,,,,,,,,,,,,,,
2027,chocolate,,,,,,,,,,,,,,,,,,,
2028,herb_&_pepper,ground_beef,spaghetti,olive_oil,,,,,,,,,,,,,,,,
2029,pancakes,salt,tomato_juice,,,,,,,,,,,,,,,,,
2030,oil,cooking_oil,chocolate,mushroom_cream_sauce,brownies,,,,,,,,,,,,,,,
2031,ham,frozen_vegetables,tomatoes,spaghetti,chocolate,cake,,,,,,,,,,,,,,
2032,fromage_blanc,eggs,french_fries,,,,,,,,,,,,,,,,,
2033,burgers,grated_cheese,cider,salmon,cake,,,,,,,,,,,,,,,
2034,shrimp,soup,,,,,,,,,,,,,,,,,,
2035,salmon,,,,,,,,,,,,,,,,,,,
2036,burgers,eggs,green_tea,,,,,,,,,,,,,,,,,
2037,cake,toothpaste,,,,,,,,,,,,,,,,,,
2038,grated_cheese,red_wine,,,,,,,,,,,,,,,,,,
2039,whole_wheat_pasta,spaghetti,mineral_water,olive_oil,,,,,,,,,,,,,,,,
2040,mineral_water,milk,olive_oil,chicken,,,,,,,,,,,,,,,,
2041,fresh_tuna,eggs,,,,,,,,,,,,,,,,,,
2042,yams,fromage_blanc,salmon,chocolate,frozen_smoothie,light_mayo,,,,,,,,,,,,,,
2043,yams,,,,,,,,,,,,,,,,,,,
2044,eggs,cookies,,,,,,,,,,,,,,,,,,
2045,mineral_water,meatballs,pancakes,,,,,,,,,,,,,,,,,
2046,mineral_water,,,,,,,,,,,,,,,,,,,
2047,burgers,grated_cheese,whole_wheat_pasta,spaghetti,mineral_water,eggs,whole_wheat_rice,blueberries,cooking_oil,whole_weat_flour,hand_protein_bar,,,,,,,,,
2048,honey,light_cream,oil,chicken,green_tea,chocolate,hot_dogs,,,,,,,,,,,,,
2049,eggs,chocolate,,,,,,,,,,,,,,,,,,
2050,chocolate,,,,,,,,,,,,,,,,,,,
2051,spaghetti,french_fries,escalope,green_tea,,,,,,,,,,,,,,,,
2052,turkey,eggs,fresh_bread,,,,,,,,,,,,,,,,,
2053,turkey,eggs,bug_spray,cookies,low_fat_yogurt,,,,,,,,,,,,,,,
2054,turkey,chocolate,eggs,gums,champagne,green_tea,,,,,,,,,,,,,,
2055,eggs,cake,french_fries,,,,,,,,,,,,,,,,,
2056,burgers,green_tea,chocolate,,,,,,,,,,,,,,,,,
2057,whole_wheat_rice,chocolate,escalope,,,,,,,,,,,,,,,,,
2058,butter,cooking_oil,chocolate,french_fries,,,,,,,,,,,,,,,,
2059,tomatoes,milk,,,,,,,,,,,,,,,,,,
2060,mineral_water,green_tea,,,,,,,,,,,,,,,,,,
2061,fromage_blanc,,,,,,,,,,,,,,,,,,,
2062,red_wine,ground_beef,spaghetti,mineral_water,eggs,soda,cooking_oil,zucchini,,,,,,,,,,,,
2063,herb_&_pepper,ground_beef,tomato_sauce,soup,eggs,escalope,,,,,,,,,,,,,,
2064,mineral_water,whole_wheat_rice,escalope,,,,,,,,,,,,,,,,,
2065,red_wine,shrimp,spaghetti,mineral_water,soup,milk,champagne,,,,,,,,,,,,,
2066,rice,frozen_smoothie,,,,,,,,,,,,,,,,,,
2067,frozen_vegetables,chocolate,whole_wheat_rice,,,,,,,,,,,,,,,,,
2068,mineral_water,chocolate,,,,,,,,,,,,,,,,,,
2069,burgers,,,,,,,,,,,,,,,,,,,
2070,eggs,french_fries,energy_drink,,,,,,,,,,,,,,,,,
2071,almonds,eggs,cookies,,,,,,,,,,,,,,,,,
2072,eggs,frozen_smoothie,cottage_cheese,low_fat_yogurt,,,,,,,,,,,,,,,,
2073,burgers,,,,,,,,,,,,,,,,,,,
2074,cake,frozen_smoothie,,,,,,,,,,,,,,,,,,
2075,eggs,french_fries,,,,,,,,,,,,,,,,,,
2076,grated_cheese,herb_&_pepper,mineral_water,flax_seed,pancakes,frozen_smoothie,sandwich,hot_dogs,brownies,,,,,,,,,,,
2077,spaghetti,butter,eggs,cake,chocolate,french_fries,,,,,,,,,,,,,,
2078,pancakes,french_fries,,,,,,,,,,,,,,,,,,
2079,fresh_tuna,herb_&_pepper,shrimp,frozen_vegetables,chicken,chocolate,low_fat_yogurt,,,,,,,,,,,,,
2080,french_fries,cookies,,,,,,,,,,,,,,,,,,
2081,yogurt_cake,,,,,,,,,,,,,,,,,,,
2082,grated_cheese,,,,,,,,,,,,,,,,,,,
2083,spaghetti,,,,,,,,,,,,,,,,,,,
2084,pepper,mineral_water,chocolate,nonfat_milk,,,,,,,,,,,,,,,,
2085,frozen_vegetables,eggs,chocolate,,,,,,,,,,,,,,,,,
2086,tomatoes,mineral_water,soup,olive_oil,bug_spray,,,,,,,,,,,,,,,
2087,burgers,red_wine,frozen_vegetables,chicken,frozen_smoothie,,,,,,,,,,,,,,,
2088,eggs,,,,,,,,,,,,,,,,,,,
2089,red_wine,ground_beef,spaghetti,blueberries,,,,,,,,,,,,,,,,
2090,shrimp,frozen_vegetables,tomatoes,cake,green_tea,pancakes,,,,,,,,,,,,,,
2091,mineral_water,milk,spinach,whole_wheat_rice,fresh_bread,,,,,,,,,,,,,,,
2092,ground_beef,spaghetti,,,,,,,,,,,,,,,,,,
2093,strawberries,,,,,,,,,,,,,,,,,,,
2094,barbecue_sauce,,,,,,,,,,,,,,,,,,,
2095,burgers,grated_cheese,french_fries,,,,,,,,,,,,,,,,,
2096,vegetables_mix,nonfat_milk,pancakes,,,,,,,,,,,,,,,,,
2097,burgers,shrimp,spaghetti,milk,french_wine,cake,green_beans,french_fries,,,,,,,,,,,,
2098,cider,eggs,,,,,,,,,,,,,,,,,,
2099,burgers,eggs,french_fries,,,,,,,,,,,,,,,,,
2100,tomato_sauce,mineral_water,,,,,,,,,,,,,,,,,,
2101,frozen_vegetables,spaghetti,,,,,,,,,,,,,,,,,,
2102,turkey,ham,red_wine,shrimp,mineral_water,chicken,pancakes,cake,white_wine,,,,,,,,,,,
2103,pancakes,cooking_oil,chocolate,,,,,,,,,,,,,,,,,
2104,burgers,spaghetti,,,,,,,,,,,,,,,,,,
2105,shrimp,frozen_vegetables,spaghetti,mineral_water,milk,strong_cheese,,,,,,,,,,,,,,
2106,tomatoes,ground_beef,meatballs,salmon,eggs,champagne,frozen_smoothie,low_fat_yogurt,mint,,,,,,,,,,,
2107,pepper,milk,light_cream,chicken,chocolate,frozen_smoothie,mushroom_cream_sauce,,,,,,,,,,,,,
2108,turkey,pancakes,eggs,,,,,,,,,,,,,,,,,
2109,green_tea,,,,,,,,,,,,,,,,,,,
2110,escalope,,,,,,,,,,,,,,,,,,,
2111,turkey,ground_beef,pepper,flax_seed,bacon,salmon,pet_food,,,,,,,,,,,,,
2112,mineral_water,cider,,,,,,,,,,,,,,,,,,
2113,french_fries,tomato_juice,fresh_bread,,,,,,,,,,,,,,,,,
2114,herb_&_pepper,tomato_sauce,spaghetti,mineral_water,avocado,milk,olive_oil,bacon,pancakes,whole_wheat_rice,whole_weat_flour,cereals,french_fries,frozen_smoothie,,,,,,
2115,chocolate,pancakes,,,,,,,,,,,,,,,,,,
2116,burgers,,,,,,,,,,,,,,,,,,,
2117,muffins,,,,,,,,,,,,,,,,,,,
2118,frozen_vegetables,cereals,chocolate,french_fries,escalope,champagne,tomato_juice,,,,,,,,,,,,,
2119,mineral_water,salmon,,,,,,,,,,,,,,,,,,
2120,milk,cake,cookies,mushroom_cream_sauce,,,,,,,,,,,,,,,,
2121,tomato_sauce,champagne,green_tea,,,,,,,,,,,,,,,,,
2122,mineral_water,tea,escalope,fresh_bread,magazines,,,,,,,,,,,,,,,
2123,ham,soup,honey,,,,,,,,,,,,,,,,,
2124,turkey,tomatoes,spaghetti,mineral_water,chocolate,milk,frozen_smoothie,green_tea,,,,,,,,,,,,
2125,shrimp,mineral_water,milk,hand_protein_bar,tomato_juice,,,,,,,,,,,,,,,
2126,cookies,light_mayo,,,,,,,,,,,,,,,,,,
2127,chocolate,french_fries,cookies,shallot,low_fat_yogurt,,,,,,,,,,,,,,,
2128,milk,brownies,,,,,,,,,,,,,,,,,,
2129,herb_&_pepper,milk,cider,cooking_oil,hot_dogs,,,,,,,,,,,,,,,
2130,olive_oil,light_mayo,,,,,,,,,,,,,,,,,,
2131,tomatoes,ground_beef,mineral_water,olive_oil,fromage_blanc,honey,light_cream,frozen_smoothie,fresh_bread,,,,,,,,,,,
2132,turkey,mineral_water,eggs,cake,french_fries,yogurt_cake,,,,,,,,,,,,,,
2133,french_fries,,,,,,,,,,,,,,,,,,,
2134,tomatoes,milk,chocolate,cookies,strawberries,fresh_bread,,,,,,,,,,,,,,
2135,shrimp,frozen_vegetables,olive_oil,eggs,light_mayo,low_fat_yogurt,,,,,,,,,,,,,,
2136,mineral_water,,,,,,,,,,,,,,,,,,,
2137,burgers,olive_oil,honey,extra_dark_chocolate,,,,,,,,,,,,,,,,
2138,french_fries,,,,,,,,,,,,,,,,,,,
2139,ground_beef,pasta,green_tea,,,,,,,,,,,,,,,,,
2140,spaghetti,chicken,honey,oatmeal,green_tea,chocolate,french_fries,frozen_smoothie,cookies,mushroom_cream_sauce,magazines,,,,,,,,,
2141,chocolate,oil,magazines,,,,,,,,,,,,,,,,,
2142,burgers,tomatoes,french_wine,eggs,french_fries,,,,,,,,,,,,,,,
2143,chocolate,,,,,,,,,,,,,,,,,,,
2144,mineral_water,whole_wheat_rice,pancakes,mayonnaise,low_fat_yogurt,,,,,,,,,,,,,,,
2145,spaghetti,mineral_water,olive_oil,strong_cheese,honey,cereals,chocolate,,,,,,,,,,,,,
2146,mineral_water,milk,cake,french_fries,champagne,green_tea,,,,,,,,,,,,,,
2147,honey,,,,,,,,,,,,,,,,,,,
2148,grated_cheese,,,,,,,,,,,,,,,,,,,
2149,olive_oil,almonds,green_grapes,tomato_juice,fresh_bread,,,,,,,,,,,,,,,
2150,milk,nonfat_milk,muffins,,,,,,,,,,,,,,,,,
2151,meatballs,tea,frozen_smoothie,escalope,mushroom_cream_sauce,green_tea,,,,,,,,,,,,,,
2152,milk,olive_oil,french_wine,ketchup,,,,,,,,,,,,,,,,
2153,spaghetti,mineral_water,green_tea,,,,,,,,,,,,,,,,,
2154,cake,,,,,,,,,,,,,,,,,,,
2155,milk,eggs,champagne,,,,,,,,,,,,,,,,,
2156,shrimp,mineral_water,chocolate,milk,soda,oatmeal,white_wine,,,,,,,,,,,,,
2157,flax_seed,green_tea,,,,,,,,,,,,,,,,,,
2158,ground_beef,cake,,,,,,,,,,,,,,,,,,
2159,spaghetti,oil,,,,,,,,,,,,,,,,,,
2160,shrimp,eggs,,,,,,,,,,,,,,,,,,
2161,turkey,candy_bars,,,,,,,,,,,,,,,,,,
2162,burgers,,,,,,,,,,,,,,,,,,,
2163,spaghetti,,,,,,,,,,,,,,,,,,,
2164,tomato_sauce,,,,,,,,,,,,,,,,,,,
2165,fresh_tuna,tomatoes,spaghetti,chicken,cake,escalope,,,,,,,,,,,,,,
2166,ground_beef,milk,energy_bar,light_cream,,,,,,,,,,,,,,,,
2167,french_fries,,,,,,,,,,,,,,,,,,,
2168,burgers,herb_&_pepper,red_wine,milk,black_tea,chicken,pancakes,eggs,cake,mint_green_tea,,,,,,,,,,
2169,turkey,tomatoes,salmon,frozen_smoothie,,,,,,,,,,,,,,,,
2170,chocolate,,,,,,,,,,,,,,,,,,,
2171,ham,shrimp,mineral_water,cider,,,,,,,,,,,,,,,,
2172,chicken,cookies,,,,,,,,,,,,,,,,,,
2173,chocolate,shrimp,frozen_vegetables,ground_beef,spaghetti,mineral_water,,,,,,,,,,,,,,
2174,butter,pancakes,chicken,frozen_smoothie,low_fat_yogurt,,,,,,,,,,,,,,,
2175,herb_&_pepper,milk,eggs,cereals,fresh_bread,white_wine,low_fat_yogurt,,,,,,,,,,,,,
2176,fresh_tuna,pancakes,whole_wheat_rice,chocolate,gluten_free_bar,melons,fresh_bread,low_fat_yogurt,,,,,,,,,,,,
2177,eggs,soda,gluten_free_bar,white_wine,,,,,,,,,,,,,,,,
2178,shrimp,milk,cake,bug_spray,cooking_oil,cereals,energy_drink,salt,,,,,,,,,,,,
2179,shrimp,frozen_vegetables,mineral_water,milk,eggs,cake,gums,escalope,fresh_bread,,,,,,,,,,,
2180,cereals,green_tea,,,,,,,,,,,,,,,,,,
2181,french_wine,honey,light_mayo,,,,,,,,,,,,,,,,,
2182,turkey,spaghetti,mineral_water,milk,chicken,eggs,cake,green_tea,,,,,,,,,,,,
2183,escalope,,,,,,,,,,,,,,,,,,,
2184,milk,cider,eggs,french_fries,cookies,green_tea,,,,,,,,,,,,,,
2185,turkey,burgers,chocolate,spaghetti,vegetables_mix,bug_spray,chicken,chili,green_tea,strawberries,babies_food,tomato_juice,fresh_bread,,,,,,,
2186,eggs,french_fries,low_fat_yogurt,honey,,,,,,,,,,,,,,,,
2187,mineral_water,energy_bar,chocolate,french_fries,body_spray,low_fat_yogurt,,,,,,,,,,,,,,
2188,ham,herb_&_pepper,pepper,champagne,white_wine,,,,,,,,,,,,,,,
2189,soup,fresh_bread,,,,,,,,,,,,,,,,,,
2190,energy_bar,honey,cake,low_fat_yogurt,green_tea,,,,,,,,,,,,,,,
2191,turkey,mineral_water,butter,french_wine,bacon,eggs,whole_wheat_rice,cooking_oil,low_fat_yogurt,,,,,,,,,,,
2192,burgers,grated_cheese,herb_&_pepper,ground_beef,chocolate,milk,cider,eggs,whole_wheat_rice,cake,oil,eggplant,,,,,,,,
2193,burgers,tomatoes,mineral_water,eggs,french_fries,strawberries,green_tea,,,,,,,,,,,,,
2194,ham,spaghetti,,,,,,,,,,,,,,,,,,
2195,burgers,frozen_vegetables,tomatoes,eggs,cake,cooking_oil,,,,,,,,,,,,,,
2196,mineral_water,eggs,cake,,,,,,,,,,,,,,,,,
2197,cookies,,,,,,,,,,,,,,,,,,,
2198,turkey,shrimp,frozen_vegetables,tomatoes,spaghetti,mineral_water,soup,milk,olive_oil,pancakes,chicken,chocolate,hot_dogs,light_mayo,tomato_juice,,,,,
2199,cottage_cheese,,,,,,,,,,,,,,,,,,,
2200,grated_cheese,chocolate,french_wine,chicken,,,,,,,,,,,,,,,,
2201,escalope,,,,,,,,,,,,,,,,,,,
2202,grated_cheese,frozen_vegetables,ground_beef,pepper,spaghetti,green_tea,,,,,,,,,,,,,,
2203,chocolate,champagne,low_fat_yogurt,,,,,,,,,,,,,,,,,
2204,mineral_water,pancakes,whole_wheat_rice,candy_bars,,,,,,,,,,,,,,,,
2205,soup,avocado,french_fries,frozen_smoothie,light_mayo,tomato_juice,green_tea,,,,,,,,,,,,,
2206,frozen_vegetables,tomatoes,butter,eggs,cake,bug_spray,,,,,,,,,,,,,,
2207,tomatoes,spaghetti,mineral_water,milk,whole_wheat_rice,cake,,,,,,,,,,,,,,
2208,mineral_water,low_fat_yogurt,,,,,,,,,,,,,,,,,,
2209,shrimp,spaghetti,milk,cider,eggs,french_fries,pancakes,low_fat_yogurt,,,,,,,,,,,,
2210,cookies,,,,,,,,,,,,,,,,,,,
2211,tomatoes,ground_beef,flax_seed,eggs,carrots,green_tea,cookies,shallot,,,,,,,,,,,,
2212,candy_bars,,,,,,,,,,,,,,,,,,,
2213,ground_beef,spaghetti,salmon,,,,,,,,,,,,,,,,,
2214,turkey,frozen_vegetables,ground_beef,mineral_water,chocolate,soup,milk,,,,,,,,,,,,,
2215,milk,champagne,mushroom_cream_sauce,,,,,,,,,,,,,,,,,
2216,butter,muffins,pancakes,oil,french_fries,magazines,,,,,,,,,,,,,,
2217,mineral_water,olive_oil,,,,,,,,,,,,,,,,,,
2218,ham,ground_beef,mineral_water,low_fat_yogurt,,,,,,,,,,,,,,,,
2219,grated_cheese,,,,,,,,,,,,,,,,,,,
2220,green_tea,,,,,,,,,,,,,,,,,,,
2221,black_tea,french_wine,chocolate,french_fries,shallot,brownies,pancakes,toothpaste,,,,,,,,,,,,
2222,burgers,spaghetti,milk,bacon,eggs,chocolate,french_fries,cookies,green_tea,,,,,,,,,,,
2223,pickles,champagne,,,,,,,,,,,,,,,,,,
2224,mineral_water,vegetables_mix,eggs,cooking_oil,,,,,,,,,,,,,,,,
2225,soup,milk,,,,,,,,,,,,,,,,,,
2226,green_tea,frozen_smoothie,,,,,,,,,,,,,,,,,,
2227,frozen_vegetables,tomato_sauce,mineral_water,milk,olive_oil,french_fries,,,,,,,,,,,,,,
2228,french_fries,,,,,,,,,,,,,,,,,,,
2229,mineral_water,soup,whole_wheat_rice,,,,,,,,,,,,,,,,,
2230,escalope,,,,,,,,,,,,,,,,,,,
2231,oil,,,,,,,,,,,,,,,,,,,
2232,red_wine,frozen_vegetables,,,,,,,,,,,,,,,,,,
2233,milk,eggs,ham,french_fries,,,,,,,,,,,,,,,,
2234,grated_cheese,shrimp,,,,,,,,,,,,,,,,,,
2235,burgers,french_fries,shallot,green_tea,,,,,,,,,,,,,,,,
2236,cookies,,,,,,,,,,,,,,,,,,,
2237,herb_&_pepper,shrimp,mineral_water,,,,,,,,,,,,,,,,,
2238,milk,butter,eggs,toothpaste,,,,,,,,,,,,,,,,
2239,cottage_cheese,,,,,,,,,,,,,,,,,,,
2240,spaghetti,chocolate,milk,eggs,cake,cooking_oil,,,,,,,,,,,,,,
2241,cake,,,,,,,,,,,,,,,,,,,
2242,burgers,shrimp,mineral_water,milk,energy_bar,rice,brownies,yogurt_cake,,,,,,,,,,,,
2243,cookies,honey,,,,,,,,,,,,,,,,,,
2244,burgers,shrimp,spaghetti,french_wine,chicken,green_grapes,green_tea,magazines,low_fat_yogurt,,,,,,,,,,,
2245,cookies,,,,,,,,,,,,,,,,,,,
2246,pickles,french_fries,yogurt_cake,,,,,,,,,,,,,,,,,
2247,spaghetti,mineral_water,milk,strong_cheese,chocolate,champagne,frozen_smoothie,,,,,,,,,,,,,
2248,grated_cheese,spaghetti,eggs,,,,,,,,,,,,,,,,,
2249,herb_&_pepper,ground_beef,spaghetti,mineral_water,pancakes,tomato_juice,,,,,,,,,,,,,,
2250,energy_drink,,,,,,,,,,,,,,,,,,,
2251,cookies,,,,,,,,,,,,,,,,,,,
2252,escalope,,,,,,,,,,,,,,,,,,,
2253,fresh_tuna,shrimp,ground_beef,olive_oil,cookies,fresh_bread,,,,,,,,,,,,,,
2254,frozen_vegetables,mineral_water,,,,,,,,,,,,,,,,,,
2255,chocolate,chicken,candy_bars,,,,,,,,,,,,,,,,,
2256,grated_cheese,red_wine,tomatoes,tomato_sauce,spaghetti,mineral_water,chocolate,almonds,fromage_blanc,eggs,cake,blueberries,cooking_oil,,,,,,,
2257,milk,,,,,,,,,,,,,,,,,,,
2258,burgers,fresh_tuna,tomatoes,mineral_water,meatballs,milk,french_wine,cider,eggs,cake,cooking_oil,hot_dogs,green_tea,,,,,,,
2259,french_wine,honey,whole_wheat_rice,,,,,,,,,,,,,,,,,
2260,cottage_cheese,,,,,,,,,,,,,,,,,,,
2261,chocolate,,,,,,,,,,,,,,,,,,,
2262,turkey,herb_&_pepper,shrimp,mineral_water,eggs,gums,green_tea,escalope,,,,,,,,,,,,
2263,cake,barbecue_sauce,escalope,,,,,,,,,,,,,,,,,
2264,green_tea,,,,,,,,,,,,,,,,,,,
2265,frozen_vegetables,eggs,cake,,,,,,,,,,,,,,,,,
2266,vegetables_mix,eggs,escalope,,,,,,,,,,,,,,,,,
2267,mineral_water,,,,,,,,,,,,,,,,,,,
2268,grated_cheese,chicken,low_fat_yogurt,,,,,,,,,,,,,,,,,
2269,red_wine,tomatoes,mineral_water,french_wine,pancakes,,,,,,,,,,,,,,,
2270,spaghetti,cake,light_mayo,fresh_bread,,,,,,,,,,,,,,,,
2271,pancakes,eggs,,,,,,,,,,,,,,,,,,
2272,red_wine,french_wine,salmon,french_fries,,,,,,,,,,,,,,,,
2273,whole_wheat_pasta,ground_beef,mineral_water,soup,nonfat_milk,pancakes,eggs,,,,,,,,,,,,,
2274,cake,french_fries,,,,,,,,,,,,,,,,,,
2275,burgers,milk,eggs,french_fries,,,,,,,,,,,,,,,,
2276,salmon,,,,,,,,,,,,,,,,,,,
2277,avocado,eggs,chicken,chocolate,,,,,,,,,,,,,,,,
2278,tomatoes,mineral_water,pancakes,,,,,,,,,,,,,,,,,
2279,dessert_wine,herb_&_pepper,pepper,yogurt_cake,fresh_bread,green_tea,,,,,,,,,,,,,,
2280,ground_beef,mineral_water,eggs,yogurt_cake,,,,,,,,,,,,,,,,
2281,ground_beef,milk,cake,,,,,,,,,,,,,,,,,
2282,spaghetti,eggs,french_fries,,,,,,,,,,,,,,,,,
2283,chocolate,tomatoes,mineral_water,cake,green_tea,,,,,,,,,,,,,,,
2284,eggs,,,,,,,,,,,,,,,,,,,
2285,meatballs,eggplant,,,,,,,,,,,,,,,,,,
2286,meatballs,black_tea,eggs,,,,,,,,,,,,,,,,,
2287,pepper,spaghetti,strong_cheese,,,,,,,,,,,,,,,,,
2288,fresh_tuna,red_wine,spaghetti,mineral_water,soup,bacon,pancakes,eggs,cooking_oil,,,,,,,,,,,
2289,green_tea,,,,,,,,,,,,,,,,,,,
2290,chocolate,spaghetti,mineral_water,milk,salmon,green_tea,escalope,mushroom_cream_sauce,,,,,,,,,,,,
2291,mineral_water,soup,avocado,green_tea,,,,,,,,,,,,,,,,
2292,turkey,red_wine,frozen_vegetables,ground_beef,pancakes,pet_food,protein_bar,,,,,,,,,,,,,
2293,shrimp,tomatoes,mineral_water,soup,olive_oil,chocolate,escalope,yogurt_cake,green_tea,,,,,,,,,,,
2294,frozen_vegetables,mineral_water,cereals,sparkling_water,energy_drink,,,,,,,,,,,,,,,
2295,mineral_water,,,,,,,,,,,,,,,,,,,
2296,cookies,,,,,,,,,,,,,,,,,,,
2297,cookies,,,,,,,,,,,,,,,,,,,
2298,shrimp,eggs,cake,french_fries,mint,green_tea,,,,,,,,,,,,,,
2299,chocolate,pepper,spaghetti,mineral_water,nonfat_milk,whole_wheat_rice,french_fries,champagne,,,,,,,,,,,,
2300,cookies,,,,,,,,,,,,,,,,,,,
2301,chicken,chocolate,champagne,,,,,,,,,,,,,,,,,
2302,grated_cheese,frozen_vegetables,mineral_water,soup,vegetables_mix,pancakes,cooking_oil,carrots,french_fries,escalope,mint,,,,,,,,,
2303,eggs,french_fries,brownies,strawberries,,,,,,,,,,,,,,,,
2304,mineral_water,salmon,eggs,cake,cauliflower,low_fat_yogurt,,,,,,,,,,,,,,
2305,eggs,whole_wheat_rice,frozen_smoothie,low_fat_yogurt,,,,,,,,,,,,,,,,
2306,bacon,eggs,,,,,,,,,,,,,,,,,,
2307,eggs,,,,,,,,,,,,,,,,,,,
2308,grated_cheese,salmon,cake,champagne,,,,,,,,,,,,,,,,
2309,shrimp,spaghetti,mineral_water,light_cream,,,,,,,,,,,,,,,,
2310,energy_bar,,,,,,,,,,,,,,,,,,,
2311,fresh_bread,,,,,,,,,,,,,,,,,,,
2312,cookies,,,,,,,,,,,,,,,,,,,
2313,french_fries,strawberries,low_fat_yogurt,candy_bars,,,,,,,,,,,,,,,,
2314,escalope,shallot,white_wine,,,,,,,,,,,,,,,,,
2315,burgers,grated_cheese,herb_&_pepper,red_wine,parmesan_cheese,ground_beef,spaghetti,avocado,eggs,clothes_accessories,fresh_bread,,,,,,,,,
2316,burgers,escalope,salt,,,,,,,,,,,,,,,,,
2317,eggs,cookies,,,,,,,,,,,,,,,,,,
2318,frozen_vegetables,parmesan_cheese,butter,carrots,oatmeal,green_tea,hot_dogs,,,,,,,,,,,,,
2319,turkey,grated_cheese,ground_beef,mineral_water,milk,nonfat_milk,french_fries,,,,,,,,,,,,,
2320,burgers,shrimp,whole_wheat_pasta,spaghetti,french_wine,eggs,chocolate,,,,,,,,,,,,,
2321,mineral_water,eggs,,,,,,,,,,,,,,,,,,
2322,ground_beef,tomato_sauce,mineral_water,meatballs,chicken,brownies,fresh_bread,low_fat_yogurt,,,,,,,,,,,,
2323,burgers,eggs,,,,,,,,,,,,,,,,,,
2324,frozen_vegetables,light_mayo,,,,,,,,,,,,,,,,,,
2325,red_wine,frozen_smoothie,cookies,champagne,,,,,,,,,,,,,,,,
2326,ham,mineral_water,milk,french_fries,babies_food,,,,,,,,,,,,,,,
2327,french_fries,,,,,,,,,,,,,,,,,,,
2328,turkey,honey,cooking_oil,green_tea,,,,,,,,,,,,,,,,
2329,spaghetti,,,,,,,,,,,,,,,,,,,
2330,mineral_water,frozen_smoothie,,,,,,,,,,,,,,,,,,
2331,cake,low_fat_yogurt,,,,,,,,,,,,,,,,,,
2332,cookies,hot_dogs,,,,,,,,,,,,,,,,,,
2333,cookies,,,,,,,,,,,,,,,,,,,
2334,flax_seed,green_tea,honey,,,,,,,,,,,,,,,,,
2335,fresh_tuna,shrimp,frozen_vegetables,mineral_water,milk,olive_oil,french_fries,,,,,,,,,,,,,
2336,chicken,,,,,,,,,,,,,,,,,,,
2337,grated_cheese,ground_beef,pepper,spaghetti,cooking_oil,chicken,corn,,,,,,,,,,,,,
2338,cake,french_fries,,,,,,,,,,,,,,,,,,
2339,ham,pickles,honey,cottage_cheese,green_tea,,,,,,,,,,,,,,,
2340,french_fries,frozen_smoothie,energy_drink,,,,,,,,,,,,,,,,,
2341,milk,chicken,eggs,pancakes,,,,,,,,,,,,,,,,
2342,olive_oil,pancakes,cooking_oil,,,,,,,,,,,,,,,,,
2343,burgers,spaghetti,milk,chocolate,french_fries,cookies,green_tea,,,,,,,,,,,,,
2344,cookies,,,,,,,,,,,,,,,,,,,
